isic_id,source_collection,label,vignette_present,ruler_present,hair_present,color_cast_present,p_malig__original,p_malig__no_vignette,p_malig__no_ruler,p_malig__no_hair,p_malig__no_colorcast,p_malig__all_removed
ISIC_0034605,212,1,0,0,1,1,0.6954068541526794,0.6954068541526794,0.6954068541526794,0.638955295085907,0.7130271196365356,0.6636563539505005
ISIC_0034888,212,1,0,0,1,0,0.8165675401687622,0.8165675401687622,0.8165675401687622,0.7979298233985901,0.8263802528381348,0.7804172039031982
ISIC_0035663,212,1,0,0,1,0,0.6615720391273499,0.6615720391273499,0.6615720391273499,0.6792292594909668,0.6487254500389099,0.642349898815155
ISIC_0025301,212,1,0,0,1,0,0.8543902039527893,0.8543902039527893,0.8543902039527893,0.916796088218689,0.9156161546707153,0.8877770304679871
ISIC_0032313,212,1,0,0,1,1,0.6964946985244751,0.6964946985244751,0.6964946985244751,0.7303987741470337,0.6607160568237305,0.7115501165390015
ISIC_0032841,212,1,0,0,0,0,0.6886124014854431,0.6886124014854431,0.6886124014854431,0.6886124014854431,0.6801267862319946,0.6801267862319946
ISIC_0034906,212,1,0,0,1,1,0.922439455986023,0.922439455986023,0.922439455986023,0.8327943682670593,0.9047151803970337,0.8298148512840271
ISIC_0035756,212,1,0,0,1,0,0.7613118886947632,0.7613118886947632,0.7613118886947632,0.775946319103241,0.7547541260719299,0.7921920418739319
ISIC_0035708,212,1,0,0,1,0,0.6849819421768188,0.6849819421768188,0.6849819421768188,0.6918493509292603,0.658524751663208,0.6630730628967285
ISIC_0033619,212,1,0,0,1,1,0.6334835886955261,0.6334835886955261,0.6334835886955261,0.6444729566574097,0.6283326745033264,0.6807084679603577
ISIC_0026522,212,1,0,0,1,1,0.8672476410865784,0.8672476410865784,0.8672476410865784,0.7926052808761597,0.8171826004981995,0.792042076587677
ISIC_0027359,212,1,0,0,0,1,0.7225658297538757,0.7225658297538757,0.7225658297538757,0.7225658297538757,0.6822519302368164,0.6822519302368164
ISIC_0027229,212,1,0,0,1,0,0.7192587852478027,0.7192587852478027,0.7192587852478027,0.7936751842498779,0.7240761518478394,0.7961284518241882
ISIC_0024799,212,1,0,0,0,1,0.8254745602607727,0.8254745602607727,0.8254745602607727,0.8254745602607727,0.7879299521446228,0.7879299521446228
ISIC_0028763,212,1,0,0,1,1,0.7783530354499817,0.7783530354499817,0.7783530354499817,0.6856081485748291,0.734954297542572,0.680573046207428
ISIC_0031266,212,1,0,0,1,1,0.6421164274215698,0.6421164274215698,0.6421164274215698,0.6417061686515808,0.6069468855857849,0.5886699557304382
ISIC_0029602,212,1,0,0,0,0,0.8462639451026917,0.8462639451026917,0.8462639451026917,0.8462639451026917,0.778876543045044,0.778876543045044
ISIC_0031489,212,1,0,0,1,0,0.6843523979187012,0.6843523979187012,0.6843523979187012,0.6951434016227722,0.6442431807518005,0.6396581530570984
ISIC_0025069,212,1,0,0,1,0,0.731192409992218,0.731192409992218,0.731192409992218,0.7575206160545349,0.7518709897994995,0.7879348397254944
ISIC_0029860,212,1,0,0,1,1,0.8343387842178345,0.8343387842178345,0.8343387842178345,0.8042090535163879,0.8121923804283142,0.7929831743240356
ISIC_0028232,212,1,0,0,1,0,0.7435331344604492,0.7435331344604492,0.7435331344604492,0.7335737943649292,0.8156960010528564,0.736226499080658
ISIC_0029669,212,1,0,0,0,0,0.9016728401184082,0.9016728401184082,0.9016728401184082,0.9016728401184082,0.8599263429641724,0.8599263429641724
ISIC_0030191,212,1,0,0,1,1,0.7996188402175903,0.7996188402175903,0.7996188402175903,0.7426647543907166,0.8083670139312744,0.7228328585624695
ISIC_0031063,212,1,0,0,1,1,0.9118004441261292,0.9118004441261292,0.9118004441261292,0.8239504098892212,0.9340560436248779,0.8804948329925537
ISIC_0024967,212,1,0,0,1,1,0.8275834918022156,0.8275834918022156,0.8275834918022156,0.9118503332138062,0.8242682218551636,0.9008429646492004
ISIC_0028685,212,1,0,0,1,0,0.7367759943008423,0.7367759943008423,0.7367759943008423,0.5661691427230835,0.8001019954681396,0.6634117364883423
ISIC_0031087,212,1,0,1,1,0,0.8558882474899292,0.8558882474899292,0.8558882474899292,0.817322850227356,0.8253872394561768,0.7998178601264954
ISIC_0035853,212,1,0,0,1,0,0.6137819290161133,0.6137819290161133,0.6137819290161133,0.6188166737556458,0.6144255995750427,0.6094180941581726
ISIC_0032816,212,1,0,0,1,1,0.6265463829040527,0.6265463829040527,0.6265463829040527,0.7047553062438965,0.6332123875617981,0.6352159380912781
ISIC_0025265,212,1,0,0,1,0,0.6937319040298462,0.6937319040298462,0.6937319040298462,0.6854454874992371,0.6582624316215515,0.6746239066123962
ISIC_0027846,212,1,0,0,1,0,0.7545902729034424,0.7545902729034424,0.7545902729034424,0.7915725111961365,0.7843803763389587,0.8176050186157227
ISIC_0033023,212,1,0,0,1,0,0.8390495181083679,0.8390495181083679,0.8390495181083679,0.909761905670166,0.8411979079246521,0.9145349860191345
ISIC_0030929,212,1,0,0,1,0,0.7610056400299072,0.7610056400299072,0.7610056400299072,0.7210239768028259,0.7873718738555908,0.6878172159194946
ISIC_0035130,212,1,0,0,1,0,0.5877700448036194,0.5877700448036194,0.5877700448036194,0.7490617036819458,0.6423433423042297,0.6974765062332153
ISIC_0035446,212,1,0,0,1,1,0.6760716438293457,0.6760716438293457,0.6760716438293457,0.7183940410614014,0.6757656335830688,0.7197221517562866
ISIC_0030486,212,1,0,0,1,1,0.8177073001861572,0.8177073001861572,0.8177073001861572,0.8362413644790649,0.7624266147613525,0.7536299228668213
ISIC_0027328,212,1,0,0,1,0,0.8549426794052124,0.8549426794052124,0.8549426794052124,0.7569463849067688,0.8511561155319214,0.7390614748001099
ISIC_0027004,212,1,0,0,1,1,0.6872027516365051,0.6872027516365051,0.6872027516365051,0.8182912468910217,0.6691625118255615,0.7633093595504761
ISIC_0026687,212,1,0,0,1,1,0.8616651296615601,0.8616651296615601,0.8616651296615601,0.6749451756477356,0.8349024653434753,0.681465208530426
ISIC_0035089,212,1,0,0,0,1,0.6233076453208923,0.6233076453208923,0.6233076453208923,0.6233076453208923,0.663175106048584,0.663175106048584
ISIC_0034416,212,1,0,0,1,0,0.9296011328697205,0.9296011328697205,0.9296011328697205,0.9408612847328186,0.9256104826927185,0.9460342526435852
ISIC_2691267,70,0,0,0,0,0,0.07743921875953674,0.07743921875953674,0.07743921875953674,0.07743921875953674,0.19689220190048218,0.19689220190048218
ISIC_7150493,70,0,0,0,1,0,0.5509299635887146,0.5509299635887146,0.5509299635887146,0.34868866205215454,0.5316601395606995,0.4921266734600067
ISIC_1620808,70,0,0,0,0,1,0.24098797142505646,0.24098797142505646,0.24098797142505646,0.24098797142505646,0.29489192366600037,0.29489192366600037
ISIC_7056760,70,0,0,0,0,0,0.03513540327548981,0.03513540327548981,0.03513540327548981,0.03513540327548981,0.17422953248023987,0.17422953248023987
ISIC_7435292,70,0,0,0,1,1,0.2278340756893158,0.2278340756893158,0.2278340756893158,0.1538625806570053,0.3622846305370331,0.11832910776138306
ISIC_2329722,70,0,0,0,1,0,0.564872145652771,0.564872145652771,0.564872145652771,0.6210640668869019,0.5111391544342041,0.5512276887893677
ISIC_0610141,70,0,0,0,1,1,0.7474581003189087,0.7474581003189087,0.7474581003189087,0.570060133934021,0.741939127445221,0.7633463144302368
ISIC_4848012,70,0,0,1,0,0,0.4287358522415161,0.4287358522415161,0.4007992446422577,0.4287358522415161,0.5210403203964233,0.5546642541885376
ISIC_3969181,70,0,0,0,0,0,0.4385085105895996,0.4385085105895996,0.4385085105895996,0.4385085105895996,0.5812077522277832,0.5812077522277832
ISIC_2891834,70,0,0,1,1,0,0.20348845422267914,0.20348845422267914,0.17609639465808868,0.7200717926025391,0.24831900000572205,0.6305176019668579
ISIC_7069003,70,0,0,0,1,0,0.5186102986335754,0.5186102986335754,0.5186102986335754,0.6147448420524597,0.5712420344352722,0.4499070644378662
ISIC_3700351,70,0,0,1,1,1,0.10285799950361252,0.10285799950361252,0.09652110934257507,0.1481696218252182,0.1753498762845993,0.23998410999774933
ISIC_4718313,70,0,0,0,0,1,0.06661280244588852,0.06661280244588852,0.06661280244588852,0.06661280244588852,0.12509776651859283,0.12509776651859283
ISIC_3039519,70,0,0,0,0,0,0.08069735765457153,0.08069735765457153,0.08069735765457153,0.08069735765457153,0.18088123202323914,0.18088123202323914
ISIC_2041726,70,0,0,0,0,1,0.10636461526155472,0.10636461526155472,0.10636461526155472,0.10636461526155472,0.20708796381950378,0.20708796381950378
ISIC_5380914,70,0,0,1,1,1,0.44887804985046387,0.44887804985046387,0.4338635206222534,0.3943580687046051,0.5184146165847778,0.5560628175735474
ISIC_6427761,70,0,0,0,1,0,0.4633176922798157,0.4633176922798157,0.4633176922798157,0.42751604318618774,0.5911900997161865,0.6419702172279358
ISIC_4265307,70,0,0,0,1,0,0.5840850472450256,0.5840850472450256,0.5840850472450256,0.7422547936439514,0.5870755314826965,0.7612512111663818
ISIC_0413901,70,0,0,1,1,1,0.3177770972251892,0.3177770972251892,0.39488062262535095,0.1669849157333374,0.28045108914375305,0.2441861778497696
ISIC_6155981,70,0,0,0,1,0,0.0874442309141159,0.0874442309141159,0.0874442309141159,0.026716534048318863,0.1379508376121521,0.08091703802347183
ISIC_1655600,70,0,0,0,0,0,0.09193729609251022,0.09193729609251022,0.09193729609251022,0.09193729609251022,0.18808820843696594,0.18808820843696594
ISIC_7936961,70,0,0,0,0,0,0.10966990143060684,0.10966990143060684,0.10966990143060684,0.10966990143060684,0.20460061728954315,0.20460061728954315
ISIC_9110426,70,0,0,0,1,1,0.2762260138988495,0.2762260138988495,0.2762260138988495,0.2154446542263031,0.40540602803230286,0.23833991587162018
ISIC_6773319,70,0,0,0,1,0,0.17792943120002747,0.17792943120002747,0.17792943120002747,0.084062360227108,0.4359230101108551,0.2266286313533783
ISIC_9483439,70,0,0,1,0,0,0.3626018166542053,0.3626018166542053,0.3426860570907593,0.3626018166542053,0.36203533411026,0.35407620668411255
ISIC_7235862,70,0,0,0,1,0,0.14009547233581543,0.14009547233581543,0.14009547233581543,0.08001500368118286,0.30659788846969604,0.3035121560096741
ISIC_9905633,70,0,0,0,0,1,0.32892563939094543,0.32892563939094543,0.32892563939094543,0.32892563939094543,0.49980440735816956,0.49980440735816956
ISIC_1307651,70,0,0,0,1,1,0.23960375785827637,0.23960375785827637,0.23960375785827637,0.09933115541934967,0.32913878560066223,0.1825675219297409
ISIC_3362526,70,0,0,0,1,1,0.18059788644313812,0.18059788644313812,0.18059788644313812,0.1499301642179489,0.5470476150512695,0.4088367819786072
ISIC_1382198,70,0,0,0,0,1,0.271003395318985,0.271003395318985,0.271003395318985,0.271003395318985,0.518690824508667,0.518690824508667
ISIC_3756374,70,0,0,0,0,1,0.198154017329216,0.198154017329216,0.198154017329216,0.198154017329216,0.19252705574035645,0.19252705574035645
ISIC_4962984,70,0,0,0,1,1,0.29302749037742615,0.29302749037742615,0.29302749037742615,0.16196896135807037,0.44539326429367065,0.33174633979797363
ISIC_5681315,70,0,0,1,0,0,0.688079297542572,0.688079297542572,0.6501421928405762,0.688079297542572,0.8222885727882385,0.7730157971382141
ISIC_6385074,70,0,0,0,1,0,0.22910524904727936,0.22910524904727936,0.22910524904727936,0.05899558588862419,0.3017801344394684,0.10535651445388794
ISIC_0247964,70,0,0,0,1,1,0.1488809585571289,0.1488809585571289,0.1488809585571289,0.03576592355966568,0.2974933981895447,0.1143745556473732
ISIC_8302945,70,0,0,0,0,0,0.058852583169937134,0.058852583169937134,0.058852583169937134,0.058852583169937134,0.2803996503353119,0.2803996503353119
ISIC_2426893,70,0,0,1,1,0,0.39420047402381897,0.39420047402381897,0.3631647825241089,0.20734384655952454,0.5220696330070496,0.47523075342178345
ISIC_3432947,70,0,0,0,1,0,0.6408182382583618,0.6408182382583618,0.6408182382583618,0.6173464059829712,0.6265199184417725,0.6481490135192871
ISIC_7148289,70,0,0,1,1,1,0.45922428369522095,0.45922428369522095,0.5016113519668579,0.5533782243728638,0.6575398445129395,0.6644145250320435
ISIC_2784965,70,0,0,0,0,0,0.017555519938468933,0.017555519938468933,0.017555519938468933,0.017555519938468933,0.06404817849397659,0.06404817849397659
ISIC_6108555,70,0,0,0,1,0,0.2927631437778473,0.2927631437778473,0.2927631437778473,0.20762692391872406,0.46674975752830505,0.517512857913971
ISIC_8653749,70,0,0,1,1,1,0.3448913097381592,0.3448913097381592,0.3644348978996277,0.41029518842697144,0.5200949907302856,0.5456342101097107
ISIC_1313659,70,0,0,0,0,1,0.1443195641040802,0.1443195641040802,0.1443195641040802,0.1443195641040802,0.2797694504261017,0.2797694504261017
ISIC_5290109,70,0,0,0,0,1,0.62154221534729,0.62154221534729,0.62154221534729,0.62154221534729,0.6365209817886353,0.6365209817886353
ISIC_7641395,70,0,0,1,1,1,0.5258598923683167,0.5258598923683167,0.4930182993412018,0.3964463770389557,0.5556027889251709,0.38307029008865356
ISIC_1688271,70,0,0,0,1,0,0.47705143690109253,0.47705143690109253,0.47705143690109253,0.47039252519607544,0.4838177263736725,0.3966924250125885
ISIC_0679553,70,0,0,1,1,1,0.43379491567611694,0.43379491567611694,0.428852379322052,0.08941534161567688,0.4302630126476288,0.09946920722723007
ISIC_0855990,70,0,0,1,1,1,0.4233452379703522,0.4233452379703522,0.4233452379703522,0.43988972902297974,0.48645222187042236,0.4712965786457062
ISIC_8715507,70,0,0,0,1,1,0.32262641191482544,0.32262641191482544,0.32262641191482544,0.352050244808197,0.24970006942749023,0.3344920873641968
ISIC_2371033,70,0,0,0,1,1,0.27966272830963135,0.27966272830963135,0.27966272830963135,0.19296105206012726,0.3752451241016388,0.33249810338020325
ISIC_8068693,70,1,0,1,1,1,0.5448578000068665,0.5448578000068665,0.5336328148841858,0.6000781655311584,0.5238310694694519,0.5071653127670288
ISIC_7074321,70,1,0,0,1,1,0.6572734713554382,0.6572734713554382,0.6572734713554382,0.5249313712120056,0.6692904233932495,0.5817195773124695
ISIC_8789051,70,1,0,0,0,0,0.8689727187156677,0.8689727187156677,0.8689727187156677,0.8689727187156677,0.9072883725166321,0.9072883725166321
ISIC_7520843,70,1,0,1,1,0,0.45363467931747437,0.45363467931747437,0.4558231234550476,0.34216126799583435,0.35198915004730225,0.19538567960262299
ISIC_7371801,70,1,0,0,0,0,0.5488368272781372,0.5488368272781372,0.5488368272781372,0.5488368272781372,0.7379668354988098,0.7379668354988098
ISIC_8011058,70,1,0,0,1,0,0.6462745070457458,0.6462745070457458,0.6462745070457458,0.5909873843193054,0.6643241047859192,0.5389834046363831
ISIC_5191344,70,1,0,1,1,0,0.6002604961395264,0.6002604961395264,0.6002604961395264,0.5851683020591736,0.5896224975585938,0.5858693718910217
ISIC_3775417,70,1,0,1,1,1,0.4974339008331299,0.4974339008331299,0.4974339008331299,0.5336630344390869,0.529869556427002,0.5659528970718384
ISIC_5561003,70,1,0,0,1,0,0.7703115344047546,0.7703115344047546,0.7703115344047546,0.8026665449142456,0.6185489892959595,0.6887053847312927
ISIC_9910791,70,1,0,0,1,0,0.6517558693885803,0.6517558693885803,0.6517558693885803,0.5130104422569275,0.6714491844177246,0.5016452074050903
ISIC_4425322,70,1,0,0,1,1,0.6336066126823425,0.6336066126823425,0.6336066126823425,0.6550617218017578,0.7179543972015381,0.6998411417007446
ISIC_4000481,70,1,0,0,1,1,0.779655933380127,0.779655933380127,0.779655933380127,0.7063232660293579,0.8105708360671997,0.712434709072113
ISIC_7372719,70,1,0,0,1,0,0.7471373081207275,0.7471373081207275,0.7471373081207275,0.655631959438324,0.7530661821365356,0.6599189043045044
ISIC_6927840,70,1,0,0,1,1,0.6246844530105591,0.6246844530105591,0.6246844530105591,0.5353714227676392,0.665716826915741,0.5749240517616272
ISIC_1870415,70,1,0,1,1,1,0.25679081678390503,0.25679081678390503,0.24655233323574066,0.20407117903232574,0.2630550265312195,0.18916405737400055
ISIC_0624498,70,1,0,0,1,0,0.6099920272827148,0.6099920272827148,0.6099920272827148,0.648848295211792,0.550250768661499,0.5462893843650818
ISIC_6971606,70,1,0,0,0,0,0.513843834400177,0.513843834400177,0.513843834400177,0.513843834400177,0.4955357611179352,0.4955357611179352
ISIC_2720971,70,1,0,0,1,0,0.24522265791893005,0.24522265791893005,0.24522265791893005,0.2268928438425064,0.6482990384101868,0.5624780058860779
ISIC_2342769,70,1,0,1,1,0,0.6181060075759888,0.6181060075759888,0.6304316520690918,0.6647920608520508,0.6415796875953674,0.5737952589988708
ISIC_3025889,70,1,0,1,1,0,0.6825414299964905,0.6825414299964905,0.6783748865127563,0.6354519724845886,0.7098315954208374,0.6576722264289856
ISIC_8621568,70,1,0,0,1,0,0.1479092836380005,0.1479092836380005,0.1479092836380005,0.17447572946548462,0.5260875225067139,0.5018727779388428
ISIC_4230049,70,1,0,0,1,0,0.5801796317100525,0.5801796317100525,0.5801796317100525,0.676150381565094,0.5844910144805908,0.6366485953330994
ISIC_5673518,70,1,0,0,1,0,0.4211306869983673,0.4211306869983673,0.4211306869983673,0.37033411860466003,0.6295279860496521,0.5150701403617859
ISIC_7914631,70,1,0,0,1,1,0.42582085728645325,0.42582085728645325,0.42582085728645325,0.3568160831928253,0.5600811243057251,0.459450364112854
ISIC_7295035,70,1,0,1,1,0,0.48516905307769775,0.48516905307769775,0.48516905307769775,0.35057079792022705,0.47745877504348755,0.4485447108745575
ISIC_5797062,70,1,0,0,1,0,0.6555759310722351,0.6555759310722351,0.6555759310722351,0.5355620980262756,0.6489676833152771,0.4961274266242981
ISIC_2182856,70,1,0,1,1,1,0.598284125328064,0.598284125328064,0.5988949537277222,0.5660532712936401,0.6468883752822876,0.6405750513076782
ISIC_2311665,70,1,0,1,1,1,0.6330457329750061,0.6330457329750061,0.6445861458778381,0.5962682962417603,0.7668004035949707,0.662335216999054
ISIC_0275828,70,1,0,0,1,1,0.5647382140159607,0.5647382140159607,0.5647382140159607,0.7183282971382141,0.6251326203346252,0.751743495464325
ISIC_9685931,70,1,0,0,0,0,0.3887307643890381,0.3887307643890381,0.3887307643890381,0.3887307643890381,0.5332585573196411,0.5332585573196411
ISIC_7466678,70,1,0,0,1,0,0.6746735572814941,0.6746735572814941,0.6746735572814941,0.7424383759498596,0.7052527666091919,0.765947163105011
ISIC_0952472,70,1,0,0,1,1,0.6785386800765991,0.6785386800765991,0.6785386800765991,0.589690089225769,0.7497596144676208,0.6643854975700378
ISIC_1330008,70,1,0,0,1,0,0.2722286283969879,0.2722286283969879,0.2722286283969879,0.13931232690811157,0.4546874463558197,0.4033975303173065
ISIC_6713432,70,1,0,0,0,0,0.3473859429359436,0.3473859429359436,0.3473859429359436,0.3473859429359436,0.7154879570007324,0.7154879570007324
ISIC_8450656,70,1,0,0,1,0,0.5134803652763367,0.5134803652763367,0.5134803652763367,0.611793041229248,0.5280619859695435,0.5665010213851929
